name,link,price,subtitle,highlight,price-indicator,seller-info,mileage,BHP,transmission,fuel,owners,body,ULEZ,engine,year
Volkswagen Golf Hatchback,https://www.autotrader.co.uk/car-details/202203304110273,£19904,1.5 TSI EVO Match 5dr,ADAPTIVE CRUISE+DISCOVER NAV,Fair price,Inchcape Volkswagen Altrincham,14588,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202111119455921,£19500,1.5 TSI EVO SE [Nav] 5dr DSG,Reduced by a further £500!,Great price,Arnold Clark Vauxhall (Stoke),19164,,Automatic,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204124581648,£16690,1.6 TDI Match 5dr,,Lower price,Marshall Volkswagen Oxford Kidlington,24575,,Manual,Diesel,2,Hatchback,ULEZ,1.6L,2019
Volkswagen Golf Hatchback,https://www.autotrader.co.uk/car-details/202202283023202,£19718,1.5 TSI EVO 150 Match 5dr,***PARKING SENSORS SAT NAV***,Good price,Inchcape Volkswagen Exeter,17621,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf Hatchback,https://www.autotrader.co.uk/car-details/202203073281694,£19746,1.5 TSI EVO 150 Match 5dr,***PARKING SENSORS SAT NAV***,Fair price,Inchcape Volkswagen Exeter,25831,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204074396049,£19500,1.5 TSI EVO GT 5dr DSG,Convenience pack,Good price,Johnsons Volkswagen Warrington,29890,,Automatic,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203163603676,£17450,1.5 TSI EVO SE 5dr,24 MONTH VW WARRANTY,Good price,Johnsons Volkswagen Liverpool,21530,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202201271818618,£18490,1.0 TSI 115 SE [Nav] 5dr DSG,24 MONTHS VOLKSWAGEN WARRANTY,Great price,Sinclair Volkswagen (Port Talbot),17045,,Automatic,Diesel,,Hatchback,ULEZ,1.6L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203113441966,£14785,1.0 TSI S Euro 6 (s/s) 5dr,BLUETOOTH+SPARE WHEEL+HISTORY,Good price,Hayselden Volkswagen Doncaster,25077,,Manual,Petrol,2,Hatchback,ULEZ,1.0L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203013054761,£16499,2.0 TDI SE DSG (s/s) 5dr,1OWNER-FULL VWHIST-ESTATE-AUTO,Great price,Davidsons of Newcastle,36268,,Automatic,Diesel,,Estate,ULEZ,2.0L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202111019113053,£16900,1.6 TDI Match 5dr,Adaptive Cruise Control,Great price,JCT600 Volkswagen Bradford,27834,,Manual,Diesel,2,Hatchback,ULEZ,1.6L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203294088649,£17999,1.0 Tsi 115 Match 5Dr,APPLE CARPLAY/ANDROID AUTO,Good price,Volkswagen Newcastle,16724,,Manual,Petrol,,Hatchback,ULEZ,1.0L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203294056479,£18800,1.5 TSI EVO SE [Nav] 5dr,TAKE £500 OFF THE PRICE,Fair price,Arnold Clark Motorstore (Nottingham),21769,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202111259944535,£20000,1.5 TSI (150ps) Match Ed EVO 5dr,**VW APPROVED 2YR WARRANTY**,Good price,Murray Plymouth,11299,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203113446711,£18770,1.5 GT TSI EVO 5d 129 BHP SAT NAV + BLUETOOTH + CRUISE,APPLE CARPLAY + PRIVACY GLASS,Great price,Dace Specialist Car Centre - Trading Standards Approved,18850,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203273994757,£18995,MK7 Facelift 1.5 TSI SE Nav EVO 130PS 5Dr,,Good price,Bath Volkswagen,17852,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204084437223,£19000,1.0 TSI 115 Match Edition 5dr,TAKE £500 OFF THE PRICE,Good price,Arnold Clark Motorstore (Huddersfield),18472,,Manual,Petrol,,Hatchback,ULEZ,1.0L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202252928182,£18350,1.0 TSI 115 Match 5dr DSG,Bluetooth|Park Sensors|AirCon,Lower price,Evans Halshaw Ford Burnley,17883,,Automatic,Petrol,,Hatchback,ULEZ,1.0L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204014211582,£19999,1.5 Tsi Evo 150 Match 5Dr,2 YEARS WARRANTY INCLUDED,Good price,Volkswagen Teesside,16239,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203083341524,£19000,1.5 TSI EVO SE [Nav] 5dr Satellite Navigation,Collect at your local CarShop,Good price,CarShop Sheffield,10825,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203304125132,£19000,1.5 TSI EVO SE [Nav] 5dr,DAB/NAV/2YRSWARRANTY,Good price,Marshall Volkswagen Newbury,7894,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203284020916,£19190,1.5 TSI EVO SE [Nav] 5dr,*2 Year Warranty & Breakdown*,Good price,Marshall Volkswagen Oxford Kidlington,11703,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf Hatchback,https://www.autotrader.co.uk/car-details/202112160565261,£16008,1.0 TSI 115 SE [Nav] 5dr,Low Mileage  Low Running Costs,Good price,Inchcape Volkswagen Manchester,26996,,Manual,Petrol,,Hatchback,ULEZ,1.0L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202112090373598,£16995,1.5 MATCH TSI EVO 5d 129 BHP 1 OWNER FULL VW HISTORY,APPLE CAR PLAY SAT NAV DAB,Lower price,Sammy Lees Motors Ltd,25460,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204134614780,£17999,1.6 TDI Match 5dr DSG,WE WON'T BE BEATEN ON PRICE,Great price,Motorpoint Birmingham,28180,,Automatic,Diesel,,Hatchback,ULEZ,1.6L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202111129520785,£16995,1.5 TSI EVO SE Nav (s/s) 5dr,FDSH+SatNav+Cruise+PkgSensors,Good price,Premier Car Sales Limited,33000,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202283025153,£16890,1.6 TDI Match (s/s) 5dr,7.9% APR AVAILIBLE ON THIS CAR,Great price,Batchelors of Ripon Suzuki and Mitsubishi,30390,,Manual,Diesel,,Hatchback,ULEZ,1.6L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204154682973,£17500,1.6 TDI S 5dr,TAKE £500 OFF THE PRICE,Higher price,Arnold Clark Motorstore (Stoke On Trent),26283,,Manual,Diesel,,Hatchback,ULEZ,1.6L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203183706116,£18490,1.5 TSI EVO SE [Nav] 5dr,Discover Nav- App-Connect,Good price,Ipswich Volkswagen,15138,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202072235603,£18490,2.0 TDI GT DSG (s/s) 5dr,APPLE CAR PLAY,Great price,Williams Select,34842,,Automatic,Diesel,2,Hatchback,ULEZ,2.0L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203023128163,£18500,1.5 TSI EVO SE [Nav] 5dr Satellite Navigation,Sat Nav | Cruise | Sensors,Good price,CarShop Wakefield,13221,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204014181466,£18700,1.6 TDI GT 5dr,TAKE £500 OFF THE PRICE,Higher price,Arnold Clark Motorstore (Wolverhampton),36867,,Manual,Diesel,,Hatchback,ULEZ,1.6L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204064384149,£16025,1.6L Match TDI 5dr,Buy online. Home delivery,Great price,Cazoo,34319,113,Manual,Diesel,,Hatchback,ULEZ,1.6L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203143545081,£19995,MK7 Facelift 2.0 TDI GT 150PS 5Dr,2 YEAR WARRANTY INCLUDED,Fair price,Martins Volkswagen Basingstoke,22000,,Manual,Diesel,,Hatchback,ULEZ,2.0L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202052188393,£19995,MK7 Facelift 1.6 TDI Match Edition 115PS 5dr,**VW APPROVED 2YR WARRANTY**,Fair price,Murray Plymouth,19209,,Manual,Diesel,,Hatchback,ULEZ,1.6L,2019
Volkswagen Golf Hatchback,https://www.autotrader.co.uk/car-details/202110228766713,£17386,1.0 TSI 115 Match 5dr,APPLE CAR PLAY REAR SENSORS!!,Great price,Inchcape Volkswagen Macclesfield,18376,,Manual,Petrol,,Hatchback,ULEZ,1.0L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204094474829,£18980,1.6 TDI GT 5dr,***2 YEAR WARRANTY***,Good price,Marshall Volkswagen Harlow,17423,,Manual,Diesel,,Hatchback,ULEZ,1.6L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204144665083,£18990,MK7 Facelift 1.5 TSI (150ps) Match Ed EVO [WINTER PACK] 5dr,WINTER PACK,Good price,Robinsons Volkswagen (Lowestoft),25326,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf Diesel Hatchback,https://www.autotrader.co.uk/car-details/202203304100793,£19650,1.6 TDI SE 5dr DSG,+CRUISE CONTROL+SAT NAV+,Fair price,Inchcape Volkswagen Chester,18196,,Automatic,Diesel,2,Hatchback,ULEZ,1.6L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202262982904,£17750,1.6L GT TDI 5dr,Buy online. Home delivery,Lower price,Cazoo,29089,113,Automatic,Diesel,,Hatchback,ULEZ,1.6L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202110208689505,£18098,1.6 TDI Match (s/s) 5dr,APP-CONNECT DAB BLUETOOTH,Good price,Sandles Car Supermarket,19400,,Manual,Diesel,3,Hatchback,ULEZ,1.6L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203223820271,£18500,1.5 TSI EVO 150 Match 5dr Satellite Navigation,Collect at your local CarShop,Good price,CarShop Wakefield,24162,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202201131314071,£20000,1.5 TSI EVO 150 GT 5dr,With additional winter pack,Good price,JCT600 Volkswagen York,14149,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204014181471,£18800,1.0 TSI 115 Match 5dr DSG,TAKE £500 OFF THE PRICE,Fair price,Arnold Clark Motorstore (Wolverhampton),37963,,Automatic,Petrol,,Hatchback,ULEZ,1.0L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202110018019783,£19251,1.5 GT TSI EVO 3d 148 BHP Privacy Glass + 6 Speed Manual,Privacy Glass + 6 Speed Manual,Good price,cartime,8300,148,Manual,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204024227808,£17999,1.6 Tdi Gt 5Dr,1 OWNER/2 YEAR VW WARRANTY,Good price,Volkswagen Blackburn,26601,,Manual,Diesel,,Hatchback,ULEZ,1.6L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202262961386,£17000,TDI Match 5dr 1.6,Reserve Online,Great price,North Wales Volkswagen,26345,,Manual,Diesel,,Hatchback,ULEZ,1.6L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204114535220,£17990,1.6 TDI Match Hatchback 5dr Diesel Euro 6 (s/s) (115 ps),Sat Nav+Parking Sensors,Good price,Direct Cars,24150,113,Manual,Diesel,2,Hatchback,ULEZ,1.6L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203083332005,£16982,2.0 TDI SE DSG Euro 6 (s/s) 5dr,FREE DELIVERY DIRECTLY TO YOU!,Good price,Madeley Heath Motors,36032,,Automatic,Diesel,,Estate,ULEZ,2.0L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204044293344,£19559,Match Edition 1.0 TSI 115PS 6-speed Manual 5 Door,*CRUISE CTRL / NAV / SENSORS*,Fair price,Citygate Watford,19000,113,Manual,Petrol,2,Hatchback,ULEZ,1.0L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203143545208,£19241,MK7 Facelift 1.5 TSI (130ps)Match Edition EVO 5dr,Heated Seats+LED Lights!,Good price,Marshall Volkswagen Horsham,26362,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202182692462,£17495,1.5 TSI EVO SE Nav (s/s) 5dr,SAT NAV RADAR CRUISE SENSORS,Good price,Simpsons SKODA Preston,26831,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202012014032,£19999,1.5 Tsi Evo 150 Match 5Dr,2-YEAR VOLKSWAGEN WARRANTY,Good price,Volkswagen Darlington,17297,,Manual,Petrol,2,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203143545145,£19499,MK7 Facelift 1.5 TSI (130ps) Match EVO 5Dr,2 Years Warranty & Roadside,Fair price,Breeze,23770,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203183702981,£17489,1.6 TDI Match 115PS 5dr,2 YEAR VW WARRANTY PACKAGE,Fair price,Western Volkswagen Newbridge,38336,,Manual,Diesel,,Hatchback,ULEZ,1.6L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203183699293,£17999,1.5 Tsi Evo Se [Nav] 5Dr,Navigation + Adaptive Cruise,Good price,Volkswagen Silverlink,23150,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203193725665,£18750,1.0 TSI 115 Match 5dr DSG,Convenience pack,Good price,Johnsons Volkswagen Warrington,30233,,Automatic,Petrol,,Hatchback,ULEZ,1.0L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203314161264,£18800,1.6L Match TDI 5dr,Buy online. Home delivery,Good price,Cazoo,19106,113,Automatic,Diesel,,Hatchback,ULEZ,1.6L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202252941313,£18000,TSI EVO Match 5dr 1.5,Reserve Online,Lower price,North Wales Volkswagen,24072,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203153582424,£18900,1.0 TSI 115 Match Edition 5dr,CLIMATE CONTROL,Good price,JCT600 Volkswagen Wakefield,15172,,Manual,Petrol,,Hatchback,ULEZ,1.0L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203143558574,£17599,1.6 TDI Match 5dr,WE WON'T BE BEATEN ON PRICE,Good price,Motorpoint Oldbury,25251,,Manual,Diesel,,Hatchback,ULEZ,1.6L,2019
Volkswagen Golf Hatchback,https://www.autotrader.co.uk/car-details/202201271819679,£17343,1.0 TSI 115 S 5dr,DAB radio Bluetooth,Good price,Inchcape Volkswagen Stockport,18054,,Manual,Petrol,2,Hatchback,ULEZ,1.0L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203153562373,£18299,2.0 TDI SE 5dr DSG [Winter Pack],DAB | Rain Sensor | VW History,Good price,Fords Of Winsford Car Supermarket,23120,,Automatic,Diesel,,Estate,ULEZ,2.0L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204134630892,£17999,1.6 TDI Match 5dr,WE WON'T BE BEATEN ON PRICE,Great price,Motorpoint Stockton-on-Tees,10221,,Manual,Diesel,,Hatchback,ULEZ,1.6L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203263966765,£19500,1.5 TSI EVO SE [Nav] 5dr,Convenience pack,Good price,Johnsons Volkswagen Warrington,6700,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204074415933,£18999,2.0 Tdi Gt 5Dr,CRANBERRY RED,Great price,Volkswagen Blackpool,22350,,Manual,Diesel,2,Hatchback,ULEZ,2.0L,2019
Volkswagen Golf Hatchback,https://www.autotrader.co.uk/car-details/202203253941552,£18863,1.5 TSI EVO Match 5dr,Sat Nav | Adaptive Cruise,Fair price,Inchcape Volkswagen Bury,30247,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf Diesel Hatchback,https://www.autotrader.co.uk/car-details/202111089349026,£19542,1.6 TDI Match 5dr,DISCOVER NAV+ADAPTIVE CRUISE,Fair price,Inchcape Volkswagen Altrincham,9768,,Manual,Diesel,,Hatchback,ULEZ,1.6L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203253930853,£17777,MK7 Facelift 1.0 TSI (115ps) Match 5Dr **SAT NAV APP CONNECT & 2YR WARRANT,Sat Nav App connect,Good price,Oldham Volkswagen,21333,,Manual,Petrol,,Hatchback,ULEZ,1.0L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202112160571090,£18791,2.0 TDI Match DSG (s/s) 5dr,SAT NAV + 150BHP,Lower price,David James Ltd,18920,,Automatic,Diesel,,Hatchback,ULEZ,2.0L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204074399250,£17990,1.6 TDI Match 5dr,24 Month VW Warranty + Assist,Good price,Johnsons Volkswagen Solihull,20169,,Manual,Diesel,,Hatchback,ULEZ,1.6L,2019
Volkswagen Golf Hatchback,https://www.autotrader.co.uk/car-details/202203013054499,£17986,1.0 TSI 110 SE 5dr,"CARPLAY | 16"" ALLOYS | A.C.C",Good price,Inchcape Volkswagen Swindon,7250,,Manual,Petrol,,Hatchback,ULEZ,1.0L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203304099488,£19886,MK7 Facelift 1.5 TSI SE Nav EVO 130PS DSG 5D,*Now Sold*,Good price,Marshall Volkswagen Horsham,24100,,Automatic,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204014179927,£18250,1.5 TSI EVO Match 5dr,Nationwide Delivery Available,Good price,Johnsons Volkswagen Liverpool,25821,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203284043202,£19500,Match Edition 1.0 TSI 115PS 6-speed Manual 5 Door,2 Years VW Warranty,Good price,JCT600 Volkswagen Sheffield,10808,,Manual,Petrol,2,Hatchback,ULEZ,1.0L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203233859356,£19299,1.5 Tsi Evo Match 5Dr,2 Years VW Warranty,Good price,Volkswagen Silverlink,21082,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf Diesel Hatchback,https://www.autotrader.co.uk/car-details/202203013063905,£18453,1.6 TDI Match 5dr,Sat Nav | Adaptive Cruise,Fair price,Inchcape Volkswagen Bury,23259,,Manual,Diesel,,Hatchback,ULEZ,1.6L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203294088643,£16999,1.6 Tdi Se 5Dr,NATIONWIDE DELIVERY AVAILABLE,Good price,Volkswagen Teesside,28157,,Manual,Diesel,,Hatchback,ULEZ,1.6L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203143541688,£19495,1.5 TSI EVO SE Nav DSG Euro 6 (s/s) 5dr,,Great price,Too Good To Auction Plymouth,15843,,Automatic,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202152555377,£18889,1.5 TSI EVO SE [Nav] 5dr DSG,2 Yr Vw Warranty & Roadside,Good price,Johnsons Volkswagen Stafford,38094,,Automatic,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202242919469,£17299,1.5 Tsi Evo Se [Nav] 5Dr,NATIONWIDE DELIVERY AVAILABLE,Great price,Volkswagen Teesside,26851,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203294078951,£19990,Match 1.0 TSI 115PS DSG 5dr,AUTO | 68.9 MPG*,Good price,Robinsons Volkswagen Norwich,15662,,Automatic,Petrol,,Hatchback,ULEZ,1.0L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204074407683,£18990,1.6 TDI Match Hatchback 5dr Diesel Euro 6 (s/s) (115 ps),Sat Nav+Parking Sensors,Good price,Direct Cars,13546,113,Manual,Diesel,,Hatchback,ULEZ,1.6L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204074419398,£17989,MK7 Facelift 1.5 TSI SE Nav EVO 130PS 5Dr,2 YEAR VW WARRANTY PACKAGE,Good price,Western Volkswagen Newbridge,24326,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202032109864,£18800,GT 1.5 TSI EVO 150PS 6-speed Manual 3 Door,2 Years VW Warranty,Great price,JCT600 Volkswagen Sheffield,10540,,Manual,Petrol,2,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203143543810,£16205,1.0 TSI 115 Match 5dr Hatchback,SAT NAV AND BLUETOOTH,Good price,Perrys Preston,38473,,Manual,Petrol,2,Hatchback,ULEZ,1.0L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202202022047710,£19500,1.0 TSI 115 Match 5dr DSG,TAKE £500 OFF THE PRICE,Good price,Arnold Clark Motorstore (Chesterfield),26712,,Automatic,Petrol,,Hatchback,ULEZ,1.0L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204154699687,£18000,1.6 TDI SE [Nav] 5dr DSG,TAKE £500 OFF THE PRICE,Good price,Arnold Clark Motorstore (Stafford),30936,,Automatic,Diesel,,Hatchback,ULEZ,1.6L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202201281889208,£18499,1.6 TDI Match 5dr DSG,SatNav Bluetooth DAB Radio,Great price,Nissan Northwich Handpicked,16400,,Automatic,Diesel,,Hatchback,ULEZ,1.6L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203273994847,£20000,1.5 TSI EVO Match 5dr,TAKE £500 OFF THE PRICE,Fair price,Arnold Clark Motorstore (Leeds Roseville Road),18840,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203243921169,£20000,1.6 GT TDI DSG 5d 114 BHP DELIVERY AVAILABLE or CLICK&COLLECT,VAT QUALIFYING*3 YEAR WARRANTY,Good price,German Autocentre,26050,,Automatic,Diesel,,Hatchback,ULEZ,1.6L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204134633754,£19499,1.5 TSI EVO Match Edition Euro 6 (s/s) 5dr,2 YR VW WARRANTY + ROAD ASSIST,Good price,Parkway Leicester,20843,128,Manual,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203153573905,£19799,1.5 Tsi Evo Match 5Dr Dsg,Automatic + APP Connect,Good price,Volkswagen Silverlink,29181,,Automatic,Petrol,,Estate,ULEZ,1.5L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204154699676,£17700,1.6 TDI GT 5dr,TAKE £500 OFF THE PRICE,Good price,Arnold Clark Motorstore (Leyland),37245,,Manual,Diesel,,Hatchback,ULEZ,1.6L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203153588061,£18698,1.0 TSi Match DSG 5dr,Colour Touchscreen Display + F,Great price,Cargiant,23523,,Automatic,Petrol,,Hatchback,ULEZ,1.0L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203103416160,£17895,Golf Match Tsi Hatchback 1.0 Manual Petrol 5dr,LOW MILES FULL SERVICE HISTRO,,Forge (Aberaeron),24416,,Manual,Petrol,2,Hatchback,,,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203103409935,£18650,1.5 TSI EVO Match 5dr,NAVIGATION/CRUISE CONTROL/AC,Good price,Marshall Volkswagen Taunton,24825,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204024236746,£19499,Match 1.5 TSI EVO 150PS 6-speed Manual 5 Door,2 Years Warranty & Roadside,Fair price,Breeze,23310,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203233879395,£17999,1.5 Tsi Evo Se [Nav] 5Dr,Full VW Service History,Good price,Volkswagen Darlington,28316,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204054327511,£16490,1.0 TSI Match DSG Euro 6 (s/s) 5dr,,,Private seller,28000,,Automatic,Petrol,,Hatchback,ULEZ,1.0L,2019
Volkswagen Golf Hatchback,https://www.autotrader.co.uk/car-details/202112090357169,£19698,1.5 TSI EVO 150 GT 5dr,### SAT NAV ###,Great price,Inchcape Volkswagen Shrewsbury,19206,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202203253928530,£18750,1.5 TSI EVO 150 Match 5dr,Full Service History,Good price,Johnsons Volkswagen Liverpool,27215,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204084465263,£18500,1.6 TDI Match 5dr Satellite Navigation,Collect at your local CarShop,Good price,CarShop Sheffield,18519,,Manual,Diesel,,Hatchback,ULEZ,1.6L,2019
Volkswagen Golf Hatchback,https://www.autotrader.co.uk/car-details/202201281875957,£19498,1.5 TSI EVO SE [Nav] 5dr,Sat Nav|Adaptive Cruise,Good price,Inchcape Volkswagen Bury,7483,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202201211597194,£17350,1.6 TDI Match 5dr,Adaptive Cruise Control,Good price,JCT600 Volkswagen Bradford,22792,,Manual,Diesel,2,Hatchback,ULEZ,1.6L,2019
Volkswagen Golf,https://www.autotrader.co.uk/car-details/202204084443817,£17450,1.5 TSI EVO SE [Nav] 5dr,2 years VW Warranty,Good price,Johnsons Volkswagen Tamworth,31060,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2019
Volkswagen Golf Hatchback,https://www.autotrader.co.uk/car-details/202110078225043,£19641,1.5 TSI EVO 150 Match 5dr,++APP CONNECT+DAB+BLUETOOTH++,Good price,Inchcape Volkswagen Chester,23238,,Manual,Petrol,,Hatchback,ULEZ,1.5L,2019
